Date/Time,ZONE SURFACE NORTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Operative Temperature [C](Hourly),ZONE ONE:Zone Air System Sensible Heating Energy [J](Hourly),ZONE ONE:Zone Air System Sensible Cooling Energy [J](Hourly) 
 03/26  18:00:00,5.4,0.25,3.606487140041992,0.0,0.0,3.606487140041992,7.200000000000001,0.75,6.958053165872431,16.200000000000003,1.0,32.24575829980072,48.0,1.0,8.95020900170859,4.5,0.75,6.958053165872431,19.945048236401714,1.8198902988098549,18.125157937591858,71802.17365104618,6551.605075715477,65250.56857533069,4.5,0.75,6.958053165872431,19.945048236401714,1.8198902988098549,18.125157937591858,71802.17365104618,6551.605075715477,65250.56857533069,26.945224830028273,27.439064302131918,0.0,569154.6248743226 
 03/26  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.640872574494256,25.78411378375305,0.0,0.0 
 03/26  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.717064718613912,23.852664497066154,0.0,0.0 
 03/26  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.896567660066363,22.039213216237858,0.0,0.0 
 03/26  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3284484639547,20.431956968821513,143926.8614365734,0.0 
 03/26  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000677636,19.59966342455541,1155364.9326071427,0.0 
 03/26  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000004,19.178281500860567,2069382.958521468,0.0 
 03/27  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.928139222165182,2677147.5758784786,0.0 
 03/27  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.75321127981318,3162686.3470637104,0.0 
 03/27  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999996,18.60028683006827,3637182.129226101,0.0 
 03/27  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.462486567231693,4093786.7320588278,0.0 
 03/27  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.355193828929973,4458575.923712419,0.0 
 03/27  06:00:00,5.4,0.25,2.5436844428531415,4.050000000000001,0.25,8.37246145429022,0.0,0.0,2.263736020041774,0.0,0.0,2.263736020041774,12.0,0.25,4.75,0.0,0.0,2.263736020041774,8.742551278957594,0.0,8.742551278957594,31473.184604247337,0.0,31473.184604247337,0.0,0.0,2.263736020041774,8.742551278957594,0.0,8.742551278957594,31473.184604247337,0.0,31473.184604247337,20.0,18.288240781862708,4695217.253432186,0.0 
 03/27  07:00:00,5.4,0.25,25.029567315435457,16.200000000000003,1.0,35.772042310391654,7.200000000000001,0.75,25.647010599159234,0.0,0.0,25.01531596385805,48.0,1.0,49.125,4.5,0.75,25.647010599159234,99.04878631165697,0.0,99.04878631165697,356575.6307219651,0.0,356575.6307219651,4.5,0.75,25.647010599159234,99.04878631165697,0.0,99.04878631165697,356575.6307219651,0.0,356575.6307219651,20.0,18.379532218809942,4387748.397116471,0.0 
 03/27  08:00:00,0.0,0.0,68.0761664288924,16.200000000000003,1.0,124.0319622163296,9.600000000000001,1.0,83.81621690501912,0.0,0.0,68.0761664288924,48.0,1.0,143.4129913638459,6.0,1.0,83.81621690501912,313.8275815913523,13.345942617713082,300.48163897363924,1129779.2937288685,48045.39342376709,1081733.9003051012,6.0,1.0,83.81621690501912,313.8275815913523,13.345942617713082,300.48163897363924,1129779.2937288685,48045.39342376709,1081733.9003051012,20.0,18.79629086988116,3059915.289635169,0.0 
 03/27  09:00:00,0.0,0.0,134.65915640907608,16.200000000000003,1.0,332.8665176965924,9.600000000000001,1.0,228.93139626790733,0.0,0.0,134.65915640907608,48.0,1.0,336.2462445431876,6.0,1.0,228.93139626790733,845.4207691332659,144.2140504314259,701.2067187018399,3043514.7688797573,519170.5815531333,2524344.187326624,6.0,1.0,228.93139626790733,845.4207691332659,144.2140504314259,701.2067187018399,3043514.7688797573,519170.5815531333,2524344.187326624,20.03043727196376,19.921374555304094,680107.4781715933,0.0 
 03/27  10:00:00,0.0,0.0,173.82838184016788,16.200000000000003,1.0,393.0060804152428,9.600000000000001,1.0,350.48539720806605,0.0,0.0,173.82838184016788,48.0,1.0,479.5927567025095,6.0,1.0,350.48539720806605,1332.6968027241476,355.8287990960893,976.8680036280583,4797708.4898069315,1280983.6767459214,3516724.81306101,6.0,1.0,350.48539720806605,1332.6968027241476,355.8287990960893,976.8680036280583,4797708.4898069315,1280983.6767459214,3516724.81306101,22.069318630781233,22.666380369098643,0.0,0.0 
 03/27  11:00:00,0.0,0.0,192.16553896730966,16.200000000000003,1.0,364.92736661116777,9.600000000000001,1.0,458.8519398441637,0.0,0.0,192.16553896730966,48.0,1.0,591.4072247237007,6.0,1.0,458.8519398441637,1785.9553471854288,630.7772473143107,1155.178099871118,6429439.2498675445,2270798.0903315186,4158641.1595360255,6.0,1.0,458.8519398441637,1785.9553471854288,630.7772473143107,1155.178099871118,6429439.2498675445,2270798.0903315186,4158641.1595360255,26.03830886171998,26.87815694634036,0.0,599085.2948534697 
 03/27  12:00:00,0.0,0.0,190.89266069885855,16.200000000000003,1.0,265.16875675541627,9.600000000000001,1.0,556.5696892084597,0.0,0.0,190.89266069885855,48.0,1.0,676.3692927010593,6.0,1.0,556.5696892084597,2196.696170540212,980.1607409723778,1216.5354295678344,7908106.213944763,3528578.6675005597,4379527.546444204,6.0,1.0,556.5696892084597,2196.696170540212,980.1607409723778,1216.5354295678344,7908106.213944763,3528578.6675005597,4379527.546444204,26.999999955385157,29.48883731009963,0.0,5620185.6447328795 
 03/27  13:00:00,0.0,0.0,179.6426133679962,0.0,0.0,179.6426133679962,9.600000000000001,1.0,559.4518941904614,16.200000000000003,1.0,276.18507653056133,48.0,1.0,664.4074564483208,6.0,1.0,559.4518941904614,2208.63405197029,1041.7944709771186,1166.8395809931712,7951082.587093044,3750460.095517627,4200622.491575417,6.0,1.0,559.4518941904614,2208.63405197029,1041.7944709771186,1166.8395809931712,7951082.587093044,3750460.095517627,4200622.491575417,26.99999999995397,30.402910514444848,0.0,9108023.459637323 
 03/27  14:00:00,0.0,0.0,126.72961665400854,0.0,0.0,126.72961665400854,9.600000000000001,1.0,668.0131846885297,16.200000000000003,1.0,508.71695582004617,48.0,1.0,763.5911267923864,6.0,1.0,668.0131846885297,2610.6599475573407,1961.4207126000515,649.2392349572892,9398375.811206426,7061114.565360185,2337261.2458462412,6.0,1.0,668.0131846885297,2610.6599475573407,1961.4207126000515,649.2392349572892,9398375.811206426,7061114.565360185,2337261.2458462412,26.99999999999986,31.203067979485425,0.0,12470275.928003041 
 03/27  15:00:00,0.0,0.0,108.75966416343367,0.0,0.0,108.75966416343367,9.600000000000001,1.0,556.4957900365922,16.200000000000003,1.0,690.9808747223731,48.0,1.0,643.3893961211409,6.0,1.0,556.4957900365922,2041.3615403268955,1521.948162533503,519.4133777933924,7348901.545176825,5479013.385120612,1869888.1600562127,6.0,1.0,556.4957900365922,2041.3615403268955,1521.948162533503,519.4133777933924,7348901.545176825,5479013.385120612,1869888.1600562127,27.0,31.122952274359104,0.0,12371220.960463991 
 03/27  16:00:00,0.0,0.0,85.4418195424847,0.0,0.0,85.4418195424847,9.600000000000001,1.0,392.068612465372,16.200000000000003,1.0,775.433966463385,48.0,1.0,461.5314327353269,6.0,1.0,392.068612465372,1250.445036910973,843.237706949284,407.207329961689,4501602.132879503,3035655.7450174224,1465946.3878620802,6.0,1.0,392.068612465372,1250.445036910973,843.237706949284,407.207329961689,4501602.132879503,3035655.7450174224,1465946.3878620802,27.0,30.299591239137037,0.0,9285677.824892381 
 03/27  17:00:00,0.0,0.0,46.96876312212581,0.0,0.0,46.96876312212581,9.600000000000001,1.0,184.8471217727455,16.200000000000003,1.0,627.9030849251325,48.0,1.0,226.82257542789682,6.0,1.0,184.8471217727455,464.9553353649839,232.39464146944087,232.56069389554307,1673839.207313942,836620.7092899871,837218.4980239552,6.0,1.0,184.8471217727455,464.9553353649839,232.39464146944087,232.56069389554307,1673839.207313942,836620.7092899871,837218.4980239552,27.0,29.033706360084132,0.0,4944159.535083561 
 03/27  18:00:00,5.4,0.25,3.128006202826472,0.0,0.0,3.128006202826472,7.200000000000001,0.75,8.662043397452793,16.200000000000003,1.0,53.09581025445898,48.0,1.0,11.402837422409071,4.5,0.75,8.662043397452793,18.91207466917917,3.4909220258777878,15.421152643301383,68083.468809045,12567.319293160035,55516.14951588498,4.5,0.75,8.662043397452793,18.91207466917917,3.4909220258777878,15.421152643301383,68083.468809045,12567.319293160035,55516.14951588498,26.97271907580668,27.61780270070954,0.0,910934.2307082718 
 03/27  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7469610663212,25.9419678937383,0.0,0.0 
 03/27  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.737968113355436,23.93141047983152,0.0,0.0 
 03/27  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.878495275647577,22.04938440532452,0.0,0.0 
 03/27  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.311894858085726,20.402644016903903,170241.1406623057,0.0 
 03/27  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000011086247,19.56139361149545,1199266.9815396352,0.0 
 03/27  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000007,19.128184734326346,2168681.2528084507,0.0 
 03/28  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.85298524895386,2863752.969083938,0.0 
 03/28  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.685230163211948,3315192.1011024415,0.0 
 03/28  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.57172495595814,3659160.5848042686,0.0 
 03/28  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.47993054312027,3945424.904494912,0.0 
 03/28  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000004,18.430194177510838,4093407.388889544,0.0 
 03/28  06:00:00,5.4,0.25,7.3241366570157345,4.050000000000001,0.25,66.43299121102233,0.0,0.0,4.197813968861734,0.0,0.0,4.197813968861734,12.0,0.25,10.894606214727894,0.0,0.0,4.197813968861734,16.211962683538058,0.0,16.211962683538058,58363.06566073701,0.0,58363.06566073701,0.0,0.0,4.197813968861734,16.211962683538058,0.0,16.211962683538058,58363.06566073701,0.0,58363.06566073701,19.999999999999996,18.40604254488247,4187567.230797468,0.0 
 03/28  07:00:00,5.4,0.25,45.48325240629927,16.200000000000003,1.0,455.3607571450682,7.200000000000001,0.75,73.23103506342923,0.0,0.0,44.853206487798445,48.0,1.0,122.8649627621408,4.5,0.75,73.23103506342923,214.0798371277429,14.628322684522367,199.45151444322053,770687.4136598745,52661.96166428052,718025.451995594,4.5,0.75,73.23103506342923,214.0798371277429,14.628322684522367,199.45151444322053,770687.4136598745,52661.96166428052,718025.451995594,20.0,18.665338235835883,3463952.9856148725,0.0 
 03/28  08:00:00,0.0,0.0,75.56037979183542,16.200000000000003,1.0,891.8069692100389,9.600000000000001,1.0,269.7491868457365,0.0,0.0,75.56037979183542,48.0,1.0,343.10561737473677,6.0,1.0,269.7491868457365,693.0963934204565,326.049657409381,367.0467360110756,2495147.0163136437,1173778.7666737717,1321368.249639872,6.0,1.0,269.7491868457365,693.0963934204565,326.049657409381,367.0467360110756,2495147.0163136437,1173778.7666737717,1321368.249639872,20.0,19.586942219226536,1256177.4488798073,0.0 
 03/28  09:00:00,0.0,0.0,101.59163876881445,16.200000000000003,1.0,886.6761245549108,9.600000000000001,1.0,460.0886523518209,0.0,0.0,101.59163876881445,48.0,1.0,551.1687565998492,6.0,1.0,460.0886523518209,1481.0566861248442,986.9252601327485,494.1314259920958,5331804.070049439,3552930.936477894,1778873.133571545,6.0,1.0,460.0886523518209,1481.0566861248442,986.9252601327485,494.1314259920958,5331804.070049439,3552930.936477894,1778873.133571545,21.564183105520897,22.205637751562804,0.0,0.0 
 03/28  10:00:00,0.0,0.0,121.51117624602506,16.200000000000003,1.0,745.1107853026583,9.600000000000001,1.0,616.5157755054532,0.0,0.0,121.51117624602506,48.0,1.0,723.7067618154699,6.0,1.0,616.5157755054532,2266.9675907753503,1685.623003649568,581.3445871257818,8161083.32679126,6068242.813138446,2092840.5136528146,6.0,1.0,616.5157755054532,2266.9675907753503,1685.623003649568,581.3445871257818,8161083.32679126,6068242.813138446,2092840.5136528146,26.037844062261495,27.14033513362478,0.0,983496.955854919 
 03/28  11:00:00,0.0,0.0,132.2487524888256,16.200000000000003,1.0,529.9055730694416,9.600000000000001,1.0,727.9772368457268,0.0,0.0,132.2487524888256,48.0,1.0,845.8926085098217,6.0,1.0,727.9772368457268,2847.1850897927484,2206.5355990729518,640.6494907197969,10249866.323253896,7943528.156662626,2306338.166591269,6.0,1.0,727.9772368457268,2847.1850897927484,2206.5355990729518,640.6494907197969,10249866.323253896,7943528.156662626,2306338.166591269,26.99999999384859,30.02776908715751,0.0,7610635.625141557 
 03/28  12:00:00,0.0,0.0,136.61158349222032,16.200000000000003,1.0,265.5483697177762,9.600000000000001,1.0,782.5657425352275,0.0,0.0,136.61158349222032,48.0,1.0,905.7316209889325,6.0,1.0,782.5657425352275,3133.3426396134228,2467.1762752307845,666.1663643826381,11280033.502608322,8881834.590830823,2398198.9117774973,6.0,1.0,782.5657425352275,3133.3426396134228,2467.1762752307845,666.1663643826381,11280033.502608322,8881834.590830823,2398198.9117774973,26.999999999984603,31.363054512481195,0.0,13062971.575460264 
 03/28  13:00:00,0.0,0.0,135.01022320873736,0.0,0.0,135.01022320873736,9.600000000000001,1.0,774.8542500070773,16.200000000000003,1.0,286.33656569807,48.0,1.0,896.8259142276977,6.0,1.0,774.8542500070773,3099.7149622711245,2442.8961821792664,656.8187800918582,11158973.864176048,8794426.255845359,2364547.60833069,6.0,1.0,774.8542500070773,3099.7149622711245,2442.8961821792664,656.8187800918582,11158973.864176048,8794426.255845359,2364547.60833069,26.999999999999893,31.952136849808788,0.0,15722096.97227164 
 03/28  14:00:00,0.0,0.0,127.84373861713993,0.0,0.0,127.84373861713993,9.600000000000001,1.0,706.3220746915321,16.200000000000003,1.0,538.8152495358987,48.0,1.0,820.8880658060053,6.0,1.0,706.3220746915321,2753.2981308342573,2137.235971086035,616.0621597482227,9911873.271003328,7694049.495909725,2217823.775093602,6.0,1.0,706.3220746915321,2753.2981308342573,2137.235971086035,616.0621597482227,9911873.271003328,7694049.495909725,2217823.775093602,27.0,31.948574329008892,0.0,15812801.16159527 
 03/28  15:00:00,0.0,0.0,113.56105617792531,0.0,0.0,113.56105617792531,9.600000000000001,1.0,581.45926896939,16.200000000000003,1.0,730.7530276860925,48.0,1.0,682.9448270984892,6.0,1.0,581.45926896939,2120.6256023146475,1581.8030208221842,538.8225814924633,7634252.168332731,5694490.874959863,1939761.293372868,6.0,1.0,581.45926896939,2120.6256023146475,1581.8030208221842,538.8225814924633,7634252.168332731,5694490.874959863,1939761.293372868,27.0,31.432268440195713,0.0,13683897.517471245 
 03/28  16:00:00,0.0,0.0,90.83912399384803,0.0,0.0,90.83912399384803,9.600000000000001,1.0,410.6620964708156,16.200000000000003,1.0,822.9547399587755,48.0,1.0,493.9326240948511,6.0,1.0,410.6620964708156,1295.9849989011527,873.5302297339257,422.45476916722697,4665545.99604415,3144708.8270421326,1520837.169002017,6.0,1.0,410.6620964708156,1295.9849989011527,873.5302297339257,422.45476916722697,4665545.99604415,3144708.8270421326,1520837.169002017,26.999999999999996,30.42497607254536,0.0,9728133.659227723 
 03/28  17:00:00,0.0,0.0,50.89092774380961,0.0,0.0,50.89092774380961,9.600000000000001,1.0,194.0153895315034,16.200000000000003,1.0,672.7771414628626,48.0,1.0,246.04471034859455,6.0,1.0,194.0153895315034,479.8872047696229,237.570737292247,242.31646747737594,1727593.9371706424,855254.6542520892,872339.2829185533,6.0,1.0,194.0153895315034,479.8872047696229,237.570737292247,242.31646747737594,1727593.9371706424,855254.6542520892,872339.2829185533,27.0,29.028521548396704,0.0,4827600.428092961 
 03/28  18:00:00,5.4,0.25,3.3042576413956657,0.0,0.0,3.3042576413956657,7.200000000000001,0.75,8.920626408683493,16.200000000000003,1.0,57.055471153841246,48.0,1.0,12.397175947264822,4.5,0.75,8.920626408683493,19.296598522075506,3.3122714496028496,15.984327072472658,69467.75467947182,11924.17721857026,57543.577460901564,4.5,0.75,8.920626408683493,19.296598522075506,3.3122714496028496,15.984327072472658,69467.75467947182,11924.17721857026,57543.577460901564,26.839114476660807,27.389720031878632,0.0,583570.5424842755 
 03/28  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.81929190265475,25.03150673425928,0.0,0.0 
 03/28  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.219457588085156,22.422868169161998,0.0,0.0 
 03/28  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.183983081230465,20.14347571270303,630520.3178433442,0.0 
 03/28  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000228,19.171467745873226,2522729.2968843644,0.0 
 03/28  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.677708661717304,3809006.9818147747,0.0 
 03/28  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.399438528491338,4604977.277542081,0.0 
 03/29  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.256205868547294,5050214.070829096,0.0 
 03/29  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.158366089816365,5379125.698047144,0.0 
 03/29  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.09368383057087,5605101.596260071,0.0 
 03/29  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.049881949949892,5760140.126543184,0.0 
